SMA 15,SMA 60,MSD 10,MSD 30,rsi,returns
19.30528882344564,18.093385696411133,0.0066137936806032,0.0142705383578601,65.06771683849732,-0.017834857132932
14.546044603983558,14.527650928497314,0.0198076716022258,0.0151049335841926,28.107012451853564,-0.0005899287715891
47.276466878255206,43.80263347625733,0.0118378255606242,0.0102341835991243,71.41292044893262,0.0021661135673243
10.624410502115886,10.360931380589802,0.0172188121198469,0.0168093136545877,59.532199256891225,-0.0111286214590934
38.04193318684896,38.7917999903361,0.010465258630187,0.0136632610091363,41.53961891383629,0.0034496100584944
28.93082046508789,27.512435468037925,0.0164342245126688,0.0121088687544535,60.258747474112944,-0.0094273596232271
59.56283365885417,56.17120838165283,0.0122617579688793,0.0111869694680011,58.67968649687728,0.0180003536034554
12.419299443562826,11.912241633733114,0.0643534778228688,0.0440214159386571,70.17660715624109,0.0115010651934155
69.03791656494141,62.85033734639486,0.0136974483132058,0.0237995136769864,64.37461877631542,0.0005786843857082
21.98363355000814,22.094787565867104,0.0070461106197214,0.0088192422056671,43.87558532498283,0.0050383489754561
10.285879389444988,10.114305766423543,0.0176166073630825,0.0146551288022344,48.326003602459465,0.0196278713661453
15.090802637736004,15.420599778493246,0.0123564899359111,0.0141556692543752,50.10201267058469,0.0074037937701547
9.76732292175293,9.485251092910769,0.0175105278190113,0.0245753427126683,59.02208083121701,-0.0166034883139555
13.651265144348145,14.141348965962727,0.010339378919325,0.0117864622803214,67.65289893486218,-0.0027532478006039
12.920454152425128,12.175849374135336,0.0138239311507186,0.0128784388951681,66.19720051172408,-0.0081219712345569
28.87442499796549,28.67881135940552,0.0066751178119535,0.0096531834290816,61.473833087809176,0.0062107459565439
37.36029993693034,36.11727492014567,0.0081284223697764,0.0090892507879977,57.96093231159239,-0.0165404223739166
140.26063435872396,138.60069986979167,0.0171406062212306,0.0132035099304019,36.76561922497612,-0.0197672959786456
12.312001673380534,14.806713199615478,0.0222579443813678,0.0290525084599061,26.961572689018663,0.00697254422378
34.65573374430338,35.614858627319336,0.0095590457827159,0.0121599423290922,59.777023308416055,0.0077612647964946
11.549741872151692,12.260598405202227,0.0150867594519296,0.0183255497075261,43.24446344110264,-0.0696530434864833
9.094229062398275,7.874471926689148,0.018824528389115,0.0271996189157346,72.5270499390949,0.0315178416158068
38.685933939615886,36.45708376566569,0.0053377632714139,0.0080895690120208,69.71334447904363,0.0035643569799674
42.94760030110677,41.813625081380216,0.0117132392500202,0.0105393489299667,88.48414951110382,0.011566553407345
13.37614631652832,13.569426012039184,0.0209570416807152,0.0202883312768576,63.84645046490503,-0.016612697435537
13.300513076782227,12.637162017822266,0.0170679763851769,0.0130335377380723,43.3010734993049,0.008243908569069
13.922498448689778,14.084433142344157,0.0149319892001221,0.0121594794371915,52.03030646327133,-0.0112994579442904
138.14820048014323,131.25251642862955,0.0088186401435417,0.0108226097328708,73.60617809447308,0.0038729229504466
10.446992111206054,10.011142460505168,0.0148842249745352,0.0134165846411472,54.84087998056427,-0.0060121570207822
7.011170387268066,8.555145700772604,0.0422639993906136,0.0449409803721883,49.00959325082765,-0.0278479394537128
117.17613423665362,111.59950879414876,0.0136117286919923,0.0148704823314342,60.703230469382085,0.0037668885982868
26.96623077392578,27.69763116836548,0.0073432918399274,0.0094771003330854,40.49437667161764,-9.365863669841268e-05
9.173316256205242,10.139017311731974,0.0317345386381453,0.0304108377874179,33.98758087202616,-0.0160351186983023
7.786431090037028,7.684027528762817,0.0407058275437692,0.0315738783252825,56.74849236099286,-0.0025561230325835
16.979954846700032,14.472989145914712,0.0118121219149522,0.0146271417776165,80.33249794727857,-0.0119305440303298
13.277200444539387,13.045709800720214,0.0083318634608426,0.0116360332164317,76.49703759646795,0.0017252118344153
36.79373321533203,36.75387503306071,0.0188857632932214,0.0151704982392046,39.00076023199192,0.0105695321894094
97.18399963378906,97.1571667989095,0.026027121613941,0.0277807121073266,47.42896137520088,-0.0056338124582561
76.24769948323568,76.47100830078125,0.0171897417038586,0.0176480547298993,63.57839939146584,0.0138203563407328
46.36896667480469,46.51715825398763,0.0069937576179722,0.0080717125605594,48.70499884615848,0.0042238068389766
65.97626647949218,63.54114996592204,0.0083645929878592,0.0080861628713784,67.19635973006254,-0.0018069574983029
112.52223358154296,112.95952555338542,0.0365916208540532,0.0290350425875746,54.170743225336,0.0036369774570161
38.55260009765625,37.20228360493978,0.0092961626332536,0.0062467296284725,43.74597213764719,-0.0121323067286036
12.228415044148765,11.078549989064534,0.0178124188422732,0.0214806615276283,51.25735081333441,-0.0082713444528292
74.88619995117188,76.30536664326986,0.0185487989475788,0.0206581789035727,60.043555943006325,0.0089024041502012
14.605720710754394,13.300737222035728,0.0137146633987719,0.0111257285394688,85.27606173709495,0.024742823218341
55.96806640625,55.31571687062581,0.0185093212999364,0.0217946123665213,45.71903647922524,-0.0019184823955169
23.17033513387044,22.22104339599609,0.0443856557086883,0.0271669737439524,74.15910089331632,-0.0001970318494591
112.48546702067055,120.18466657002767,0.0268197008109948,0.0247099483032408,49.50378918520086,0.0058063184904921
65.01033223470053,63.536608123779295,0.0321841555584687,0.0319510232308526,64.67178926956788,0.0115186873367811
11.16979948679606,11.71004130045573,0.0170115302051214,0.0150747022318703,41.88175184222878,-0.0043601562522743
76.05623372395833,74.2274834950765,0.012897227460959,0.014815209540391,68.1439847284857,0.0126054578078456
9.405495834350583,9.761619424819946,0.014439098257279,0.0148107645442579,44.29073626633292,-0.0158075913713757
58.19263381958008,59.369758733113606,0.0189008761402251,0.0192400122256184,43.053865783900456,0.0094656476276258
38.70120010375977,38.18030026753743,0.0092561805102808,0.0081348938204994,49.60733195757608,-0.0060852396841606
10.278523635864255,10.146011940638225,0.0180980636450697,0.01503141263187,57.18714011763317,0.0238900139438646
10.341753260294595,10.094168742497764,0.0165118975841427,0.0141215044561746,37.38255439285237,-0.0316886534089053
9.40280590057373,9.758012104034425,0.0117959885783571,0.0143772754087508,49.24851446660068,0.0047499957309653
57.00190022786458,68.18572527567545,0.053955570636707,0.0461775602926552,44.192154804803046,0.0325107371754582
91.8020004272461,101.02066688537596,0.0366877320213129,0.0326080038641839,55.45391455492337,0.0027349740653139
52.002233378092455,52.78910846710205,0.0212222101045402,0.0236510044876078,48.76278849272346,-0.0118237968489264
15.272040049235024,14.970461956659951,0.0109053199897541,0.0109309355857569,54.03195921613516,-9.738629590971826e-05
63.72463277180989,61.26486644744873,0.0115094751062584,0.0108990232415954,64.4733257134808,-0.0092878983183297
4.385279528299967,3.80935906569163,0.022239931214662,0.0468639500229164,57.62264794972987,0.0055741337484755
38.64243367513021,38.112025324503584,0.0093508916584755,0.0081348072276986,53.06738022685787,0.0029418565926615
37.44526646931966,36.21375821431478,0.0087760228575496,0.0083045456009908,39.5317263075357,-0.053178629575285
29.95206565856933,28.30810670852661,0.0045395892558814,0.0155521115780613,58.120222425889935,-0.0106609646921019
